slug,display_name,frame_index,time_seconds,width,height,wet_area_px,dry_area_px,wet_fraction_roi,wet_fraction_frame,annotation_count
input1,Run A,679,22.6226,1920,1080,977618.0,0.0,0.962162,0.471459,1
input1,Run A,680,22.65597,1920,1080,977704.0,0.0,0.962246,0.471501,1
input1,Run A,681,22.68933,1920,1080,977739.0,0.0,0.962281,0.471518,1
input1,Run A,682,22.7227,1920,1080,977848.0,0.0,0.962388,0.47157,1
input1,Run A,683,22.75607,1920,1080,977931.0,0.0,0.96247,0.47161,1
input1,Run A,684,22.78943,1920,1080,977991.0,0.0,0.962529,0.471639,1
input1,Run A,685,22.8228,1920,1080,978054.0,0.0,0.962591,0.47167,1
input1,Run A,686,22.85617,1920,1080,978121.0,0.0,0.962657,0.471702,1
input1,Run A,687,22.88953,1920,1080,978160.0,0.0,0.962695,0.471721,1
input1,Run A,688,22.9229,1920,1080,978270.0,0.0,0.962804,0.471774,1
input1,Run A,689,22.95627,1920,1080,978310.0,0.0,0.962843,0.471793,1
input1,Run A,690,22.98963,1920,1080,978425.0,0.0,0.962956,0.471848,1
input1,Run A,691,23.023,1920,1080,978538.0,0.0,0.963067,0.471903,1
input1,Run A,692,23.05637,1920,1080,978601.0,0.0,0.963129,0.471933,1
input1,Run A,693,23.08973,1920,1080,978639.0,0.0,0.963167,0.471952,1
input1,Run A,694,23.1231,1920,1080,978729.0,0.0,0.963255,0.471995,1
input1,Run A,695,23.15647,1920,1080,978815.0,0.0,0.96334,0.472037,1
input1,Run A,696,23.18983,1920,1080,978882.0,0.0,0.963406,0.472069,1
input1,Run A,697,23.2232,1920,1080,978925.0,0.0,0.963448,0.47209,1
input1,Run A,698,23.25657,1920,1080,979002.0,0.0,0.963524,0.472127,1
input1,Run A,699,23.28993,1920,1080,979074.0,0.0,0.963595,0.472161,1
input1,Run A,700,23.3233,1920,1080,979956.0,0.0,0.964463,0.472587,1
input1,Run A,701,23.35667,1920,1080,979157.0,0.0,0.963677,0.472201,1
input1,Run A,702,23.39003,1920,1080,979293.0,0.0,0.96381,0.472267,1
input1,Run A,703,23.4234,1920,1080,979372.0,0.0,0.963888,0.472305,1
input1,Run A,704,23.45677,1920,1080,979420.0,0.0,0.963935,0.472328,1
input1,Run A,705,23.49013,1920,1080,979449.0,0.0,0.963964,0.472342,1
input1,Run A,706,23.5235,1920,1080,979796.0,0.0,0.964305,0.47251,1
